600,,1200,,1800,,2400,,3600,
X,Y,X,Y,X,Y,X,Y,X,Y
0.25349439059665524,360.2825558698651,0.29044806981168636,299.3253422473071,0.34959694203952546,459.5929035086512,0.2440617448788366,362.61119510262154,0.2857166163327402,487.8245195654566
0.4647952951990493,316.7192929037498,0.591896964471019,331.353201946133,0.7443683698224015,349.4679970560375,0.6563245949824693,367.3685032957846,0.8056029699075558,411.26264421226546
0.6058648206139634,296.47479447619827,0.9591115628860939,347.23424105227053,1.2694532100500373,374.5785202847586,1.1932292555843127,406.01548012013717,1.465013164013474,461.169503996477
1.5878233124086916,293.6607770711152,1.4205586041764855,342.25184809304,1.9772734511932086,361.5499291232034,1.9076316542141114,407.35332207619297,2.280259206014892,428.23708540792074
2.207288455936182,289.4445294978507,1.999199873764189,330.3429516342847,2.8921910499776926,359.8248857741792,2.7526509991262476,385.6480936203648,3.292669916487567,421.4110489643337
3.029946778307508,286.2095494857421,2.7447080390222114,329.2942724466444,4.12343090466892,352.94897557347343,3.9249499224792634,380.72570939483563,4.577659991251779,417.3741378630465
4.159210571090619,283.0107252638187,3.6267179189857326,324.0413430315482,5.732462887795583,349.00485700004447,5.319899232906397,376.4698559092264,6.127857322565313,418.0645468517236
5.496418040227914,280.29763090425433,4.733178038649807,324.0534239536243,7.770270719684362,346.2179793044398,7.68368996613193,375.277411011359,8.103010862097356,428.3131171768231
7.355794950120388,276.71747602804004,6.175746411457665,319.91325398959174,10.534042807316427,346.2327310149235,9.649609621573727,366.91485932203705,10.708801818735813,425.57690401693054
9.844758897333117,274.0651987181396,7.958094450477695,319.4093182180682,14.460089699986469,342.3630570352008,12.753512632995863,365.74813406041727,13.620323247034511,416.0942345605073
12.682634134643195,269.69233047352236,10.123541303618602,315.32736265314577,19.10851902488611,338.5348295002776,16.64393738488352,365.17264627152554,17.55586789229934,421.50981395019545
17.188086314394955,264.9636594061066,12.880118523451749,313.81673012625015,25.573471930649905,334.7500026358057,21.444290278066934,361.67061900880753,22.04374501328816,408.1503166369405
22.71213472984333,261.1575774258482,16.384878651426387,309.8062461646331,34.22771990777952,332.0763634348092,27.98003743987767,357.0498443987925,28.406506041772992,408.16480869658386
29.258329692546955,256.57672909132054,20.582512858300834,307.3291040485785,45.80117323963501,325.7278096775365,36.05413825354098,355.9132244549011,35.682903004763105,404.2490487240609
38.65705229593605,251.26575130622177,26.18314225219605,303.4015300080577,61.29700667588076,322.0861655773033,47.04125802495202,350.8000707252445,44.82316709330374,400.37085489108716
50.429947049924024,245.66794083830837,32.889049249187934,300.00683118159577,79.97426709744629,316.94765779962245,60.605064733768714,346.3175655486947,58.48772993460115,396.53197869061177
66.62967848389495,240.5827681458198,41.31122439953088,296.17230780274156,105.66459049446921,310.3870395565951,79.07615306025963,341.89294455438977,71.63193576643684,393.36000016060683
86.91130490379483,233.71114372351488,51.89013669741565,292.3867952063585,141.39723401018554,304.94430333167725,99.32291912189235,336.9794155506873,88.84954981945386,390.21408798791845
114.80971514865382,226.67051083727273,65.17807994349971,288.6496669634073,186.80207716822957,297.1914712705516,129.58289274623982,331.069197991457,111.59870971478924,384.6061096148025
149.7481894399845,219.48749575821356,80.83251214516787,284.0425823317493,246.78711913029136,289.6357453836073,169.05696196232697,324.73874595313924,140.1849959426051,380.91636180428804
195.31901295564276,212.53210493179918,101.52299136216249,279.0593275242238,330.17507508748974,281.36404856944625,215.03938621690594,319.0420823641286,178.31968613266048,374.8379562015423
254.73524824991057,204.80430860655494,127.49827733515905,272.8408662410902,430.65275119395983,272.44783712176286,276.9863459118672,311.4313426245084,221.1484015413733,368.85523602193774
332.20636838904375,196.72225375514745,160.12422259810967,267.191333603282,568.8749217733988,263.81464194397677,459.5702059012762,297.2289335613658,274.2717795325196,363.5535718808922
438.76652453790587,188.95947106499804,201.0989261858719,261.658782044831,751.4608364290639,255.4550112758786,343.47224613676246,304.4909740188088,340.13618147479934,357.1747388918839
564.9465434610048,180.62675560830027,249.36197827123993,255.415558968299,992.4738616365496,244.97937846193398,584.4325126541173,288.27326892106623,432.66382907183913,351.4751860458053
755.660469966661,173.2199680029617,309.20799721164593,249.3213002570318,1294.1945592033655,234.17671858418194,752.7027332058256,279.58793953563634,536.5174832145756,343.6424248138831
,,388.2864280459739,242.58952541249886,1730.9850050423609,223.85120977179622,981.7624870696505,270.7280116244606,665.2798377840975,335.4430580664453
,,481.4312481636069,235.6589096910562,,,1248.317060782092,260.46305218296663,846.2067927408096,329.02780417084136
,,604.5192797780861,228.55797660570394,,,1587.196043624517,250.18368541823747,1049.2316392165533,320.143353483458
,,749.4692222234573,220.9571131610825,,,2043.94155197785,241.08642677339787,1300.9285444840832,310.997078288785
,,953.0671472739098,213.95439161475585,,,,,1633.5383084377925,301.62603670345374
,,1181.5560815072909,206.50603025892562,,,,,2025.2235560568386,291.5952412336439
,,1483.3395552020752,198.0362782547857,,,,,2511.0481180334777,283.2645659509607
,,,,,,,,3152.678545504882,272.9634406325472
